#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
hypreact;Mahjong Hyper Reaction (Japan);MAME (Libretro);;1995;Sammy;Tabletop / Mahjong * Mature *;;;;;0;;;;;
hypreac2;Mahjong Hyper Reaction 2 (Japan);MAME (Libretro);;1997;Sammy;Tabletop / Mahjong * Mature *;;;;;0;;;;;
mjifb;Mahjong If...? [BET];MAME (Libretro);;1990;Dynax;Tabletop / Mahjong;;;;;0;;;;;
mjifb2;Mahjong If...? [BET](2921);MAME (Libretro);mjifb;1990;Dynax;Tabletop / Mahjong;;;;;0;;;;;
mjifb3;Mahjong If...? [BET](2931);MAME (Libretro);mjifb;1990;Dynax;Tabletop / Mahjong;;;;;0;;;;;
mjikaga;Mahjong Ikaga Desu ka (Japan);MAME (Libretro);;1991?;Mitchell;Tabletop / Mahjong * Mature *;;;;;0;;;;;
janbari;Mahjong Janjan Baribari (Japan);MAME (Libretro);;1992;Nichibutsu / Yubis / AV Japan;Tabletop / Mahjong * Mature *;;;;;0;;;;;
janshinp;Mahjong Janshin Plus (Japan);MAME (Libretro);;1996;Dynax / Sigma;Tabletop / Mahjong;;;;;0;;;;;
mjlstory;Mahjong Jikken Love Story (Japan);MAME (Libretro);;1991;Nichibutsu;Tabletop / Mahjong * Mature *;;;;;0;;;;;
jogakuen;Mahjong Jogakuen (Japan);MAME (Libretro);;1992?;Windom;Tabletop / Mahjong * Mature *;;;;;0;;;;;
jongtei;Mahjong Jong-Tei (Japan, ver. NM532-01);MAME (Libretro);;1999;Dynax;Tabletop / Mahjong * Mature *;;;;;0;;;;;
kaguya2f;Mahjong Kaguyahime Sono2 Fukkokuban [BET] (Japan 010808);MAME (Libretro);kaguya2;1989;Miki Syouji;Tabletop / Mahjong * Mature *;;;;;0;;;;;
kaguya2;Mahjong Kaguyahime Sono2 [BET] (Japan 890829);MAME (Libretro);;1989;Miki Syouji;Tabletop / Mahjong * Mature *;;;;;0;;;;;
kaguya;Mahjong Kaguyahime [BET] (Japan 880521);MAME (Libretro);;1988;Miki Syouji;Tabletop / Mahjong * Mature *;;;;;0;;;;;
kakumei;Mahjong Kakumei (Japan);MAME (Libretro);;1990;Jaleco;Tabletop / Mahjong * Mature *;;;;;0;;;;;
kakumei2;Mahjong Kakumei 2 - Princess League (Japan);MAME (Libretro);;1992;Jaleco;Tabletop / Mahjong * Mature *;;;;;0;;;;;
mkeibaou;Mahjong Keibaou (Japan);MAME (Libretro);;1993;Nichibutsu;Tabletop / Mahjong * Mature *;;;;;0;;;;;
mjkinjas;Mahjong Kinjirareta Asobi (Japan);MAME (Libretro);;1991;Home Data;Tabletop / Mahjong * Mature *;;;;;0;;;;;
mjkoiura;Mahjong Koi Uranai (Japan set 1);MAME (Libretro);;1992;Nichibutsu;Tabletop / Mahjong * Mature *;;;;;0;;;;;
mkoiuraa;Mahjong Koi Uranai (Japan set 2);MAME (Libretro);mjkoiura;1992;Nichibutsu;Tabletop / Mahjong * Mature *;;;;;0;;;;;
koinomp;Mahjong Koi no Magic Potion (Japan);MAME (Libretro);;1992;Nichibutsu;Tabletop / Mahjong * Mature *;;;;;0;;;;;
mjkojink;Mahjong Kojinkyouju (Private Teacher) (Japan);MAME (Libretro);;1989;Home Data;Tabletop / Mahjong * Mature *;;;;;0;;;;;
mahretsu;Mahjong Kyo Retsuden (NGM-004)(NGH-004);MAME (Libretro);;1990;SNK;Tabletop / Mahjong * Mature *;;;;;0;;;;;
mjkjidai;Mahjong Kyou Jidai (Japan);MAME (Libretro);;1986;Sanritsu;Tabletop / Mahjong * Mature *;;;;;0;;;;;
mjlaman;Mahjong La Man (Japan);MAME (Libretro);;1993;Nichibutsu / AV Japan;Tabletop / Mahjong * Mature *;;;;;0;;;;;
lemnangl;Mahjong Lemon Angel (Japan);MAME (Libretro);;1990;Home Data;Tabletop / Mahjong * Mature *;;;;;0;;;;;
lhzb2a;Mahjong Long Hu Zheng Ba 2 (VS221M);MAME (Libretro);lhzb2;1998;IGS;Tabletop / Mahjong;;;;;0;;;;;
lovehous;Mahjong Love House [BET] (Japan 901024);MAME (Libretro);club90s;1990;Nichibutsu;Tabletop / Mahjong * Mature *;;;;;0;;;;;
mgdha;Mahjong Man Guan Da Heng (Taiwan, V123T1);MAME (Libretro);mgdh;1997;IGS;Tabletop / Mahjong;;;;;0;;;;;
mgdh;Mahjong Man Guan Da Heng (Taiwan, V125T1);MAME (Libretro);;1997;IGS;Tabletop / Mahjong;;;;;0;;;;;
mjnanpaa;Mahjong Nanpa Story (Japan 890712);MAME (Libretro);mjnanpas;1989;Brooks;Tabletop / Mahjong * Mature *;;;;;0;;;;;
mjnanpas;Mahjong Nanpa Story (Japan 890713);MAME (Libretro);;1989;Brooks;Tabletop / Mahjong * Mature *;;;;;0;;;;;
mjnanpau;Mahjong Nanpa Story (Ura) (Japan 890805);MAME (Libretro);mjnanpas;1989;Brooks;Tabletop / Mahjong * Mature *;;;;;0;;;;;
mjnatsu;Mahjong Natsu Monogatari (Japan);MAME (Libretro);;1989;Video System Co.;Tabletop / Mahjong * Mature *;;;;;0;;;;;
nkishusp;Mahjong Nenrikishu SP (Japan, V250J);MAME (Libretro);lhb2;1998;IGS / Alta;Tabletop / Mahjong;;;;;0;;;;;
ntopstar;Mahjong Nerae! Top Star (Japan);MAME (Libretro);;1990;Nichibutsu;Tabletop / Mahjong * Mature *;;;;;0;;;;;
nerutona;Mahjong Neruton Haikujiradan (Japan, Rev. A?);MAME (Libretro);neruton;1990;Dynax / Yukiyoshi Tokoro;Tabletop / Mahjong * Mature *;;;;;0;;;;;
neruton;Mahjong Neruton Haikujiradan (Japan, Rev. B?);MAME (Libretro);;1990;Dynax / Yukiyoshi Tokoro;Tabletop / Mahjong * Mature *;;;;;0;;;;;
mahjngoh;Mahjong Oh (V2.06J);MAME (Libretro);;1999;Warashi / Mahjong Kobo / Taito;Tabletop / Mahjong;;;;;0;;;;;
patimono;Mahjong Pachinko Monogatari (Japan);MAME (Libretro);;1992;Nichibutsu;Tabletop / Mahjong * Mature *;;;;;0;;;;;
pstadium;Mahjong Panic Stadium (Japan);MAME (Libretro);;1990;Nichibutsu;Tabletop / Mahjong * Mature *;;;;;0;;;;;
ponchin;Mahjong Pon Chin Kan (Japan set 1);MAME (Libretro);;1991;Visco;Tabletop / Mahjong * Mature *;;;;;0;;;;;
ponchina;Mahjong Pon Chin Kan (Japan set 2);MAME (Libretro);ponchin;1991;Visco;Tabletop / Mahjong * Mature *;;;;;0;;;;;
mjprivat;Mahjong Private (Japan);MAME (Libretro);;1991;Matoba;Tabletop / Mahjong * Mature *;;;;;0;;;;;
mjnquest;Mahjong Quest (Japan);MAME (Libretro);;1990;Taito Corporation;Tabletop / Mahjong * Mature *;;;;;0;;;;;
mjnquestb;Mahjong Quest (No Nudity);MAME (Libretro);mjnquest;1990;Taito Corporation;Tabletop / Mahjong;;;;;0;;;;;
mjreach;Mahjong Reach (bootleg);MAME (Libretro);;1994;bootleg / Dynax;Tabletop / Mahjong * Mature *;;;;;0;;;;;
mjreach1;Mahjong Reach Ippatsu (Japan);MAME (Libretro);;1998;Nihon System;Tabletop / Mahjong * Mature *;;;;;0;;;;;
renaiclb;Mahjong Ren-ai Club (Japan);MAME (Libretro);;1993;Fujic;Tabletop / Mahjong * Mature *;;;;;0;;;;;
mrokumei;Mahjong Rokumeikan (Japan);MAME (Libretro);;1988;Home Data;Tabletop / Mahjong * Mature *;;;;;0;;;;;
ryukobou;Mahjong Ryukobou (Japan, V030J);MAME (Libretro);lhb;1995;IGS / Alta;Tabletop / Mahjong;;;;;0;;;;;
sailorws;Mahjong Sailor Wars (Japan set 1);MAME (Libretro);;1993;Nichibutsu;Tabletop / Mahjong * Mature *;;;;;0;;;;;
sailorwa;Mahjong Sailor Wars (Japan set 2);MAME (Libretro);sailorws;1993;Nichibutsu;Tabletop / Mahjong * Mature *;;;;;0;;;;;
sailorwr;Mahjong Sailor Wars-R [BET] (Japan);MAME (Libretro);sailorws;1993;Nichibutsu;Tabletop / Mahjong * Mature *;;;;;0;;;;;
msjiken;Mahjong Satsujin Jiken (Japan 881017);MAME (Libretro);;1988;Nichibutsu;Tabletop / Mahjong * Mature *;;;;;0;;;;;
mscoutm;Mahjong Scout Man (Japan);MAME (Libretro);;1994;Sphinx / AV Japan;Tabletop / Mahjong * Mature *;;;;;0;;;;;
sryudens;Mahjong Seiryu Densetsu (Japan, NM502);MAME (Libretro);;1996;Dynax / Face;Tabletop / Mahjong;;;;;0;;;;;
mjsikakb;Mahjong Shikaku (Japan 880722);MAME (Libretro);mjsikaku;1988;Nichibutsu;Tabletop / Mahjong * Mature *;;;;;0;;;;;
mjsikakd;Mahjong Shikaku (Japan 880802);MAME (Libretro);mjsikaku;1988;Nichibutsu;Tabletop / Mahjong * Mature *;;;;;0;;;;;
mjsikakc;Mahjong Shikaku (Japan 880806);MAME (Libretro);mjsikaku;1988;Nichibutsu;Tabletop / Mahjong * Mature *;;;;;0;;;;;
mjsikaku;Mahjong Shikaku (Japan 880908);MAME (Libretro);;1988;Nichibutsu;Tabletop / Mahjong * Mature *;;;;;0;;;;;
mmsikaku;Mahjong Shikaku [BET] (Japan 880929);MAME (Libretro);mjsikaku;1988;Nichibutsu;Tabletop / Mahjong * Mature *;;;;;0;;;;;
mjdejavu;Mahjong Shinkirou Deja Vu (Japan);MAME (Libretro);;1989;Dynax;Tabletop / Mahjong * Mature *;;;;;0;;;;;
mjdejav2;Mahjong Shinkirou Deja Vu 2 (Japan);MAME (Libretro);mjdejavu;1989;Dynax;Tabletop / Mahjong * Mature *;;;;;0;;;;;
mjsister;Mahjong Sisters (Japan);MAME (Libretro);;1986;Toaplan;Tabletop / Mahjong * Mature *;;;;;0;;;;;
majs101b;Mahjong Studio 101 [BET] (Japan);MAME (Libretro);;1988;Dynax;Tabletop / Mahjong * Mature *;;;;;0;;;;;
sdmg2;Mahjong Super Da Man Guan II (China, V754C);MAME (Libretro);;1997;IGS;Tabletop / Mahjong;;;;;0;;;;;
tenkai;Mahjong Tenkaigen;MAME (Libretro);;1991;Dynax;Tabletop / Mahjong * Mature *;;;;;0;;;;;
tenkaibb;Mahjong Tenkaigen (bootleg b);MAME (Libretro);tenkai;1991;bootleg;Tabletop / Mahjong * Mature *;;;;;0;;;;;
tenkaicb;Mahjong Tenkaigen (bootleg c);MAME (Libretro);tenkai;1991;bootleg;Tabletop / Mahjong * Mature *;;;;;0;;;;;
tenkaie;Mahjong Tenkaigen (set 2);MAME (Libretro);tenkai;1991;Dynax;Tabletop / Mahjong * Mature *;;;;;0;;;;;
mjdchuka;Mahjong The Dai Chuuka Ken (China, v. D111);MAME (Libretro);;1995;Dynax;Tabletop / Mahjong;;;;;0;;;;;
mladyhtr;Mahjong The Lady Hunter (Japan 900509);MAME (Libretro);;1990;Nichibutsu;Tabletop / Mahjong * Mature *;;;;;0;;;;;
mjmyornt;Mahjong The Mysterious Orient;MAME (Libretro);;1994;Dynax;Tabletop / Mahjong;;;;;0;;;;;
mjmyuniv;Mahjong The Mysterious Universe;MAME (Libretro);;1994;Dynax;Tabletop / Mahjong;;;;;0;;;;;
mjmyster;Mahjong The Mysterious World (set 1);MAME (Libretro);;1994;Dynax;Tabletop / Mahjong;;;;;0;;;;;
mjmywrld;Mahjong The Mysterious World (set 2);MAME (Libretro);mjmyster;1994;Dynax;Tabletop / Mahjong;;;;;0;;;;;
tjsb;Mahjong Tian Jiang Shen Bing (V137C);MAME (Libretro);;1997;IGS;Tabletop / Misc.;;;;;0;;;;;
triplew1;Mahjong Triple Wars (Japan);MAME (Libretro);;1989;Nichibutsu;Tabletop / Mahjong * Mature *;;;;;0;;;;;
triplew2;Mahjong Triple Wars 2 (Japan);MAME (Libretro);;1990;Nichibutsu;Tabletop / Mahjong * Mature *;;;;;0;;;;;
uchuuai;Mahjong Uchuu yori Ai wo komete (Japan);MAME (Libretro);;1989;Nichibutsu;Tabletop / Mahjong * Mature *;;;;;0;;;;;
mjuraden;Mahjong Uranai Densetsu (Japan);MAME (Libretro);;1992;Nichibutsu / Yubis;Tabletop / Mahjong * Mature *;;;;;0;;;;;
vanilla;Mahjong Vanilla Syndrome (Japan);MAME (Libretro);;1991;Nichibutsu;Tabletop / Mahjong * Mature *;;;;;0;;;;;
mjvegasa;Mahjong Vegas (Japan, unprotected);MAME (Libretro);;1991;Dynax;Tabletop / Mahjong;;;;;0;;;;;
vitaminc;Mahjong Vitamin C (Japan);MAME (Libretro);;1989;Home Data;Tabletop / Mahjong * Mature *;;;;;0;;;;;
wcatcher;Mahjong Wakuwaku Catcher (Japan);MAME (Libretro);;1993;Nichibutsu;Tabletop / Mahjong * Mature *;;;;;0;;;;;
majxtal7;Mahjong X-Tal 7 - Crystal Mahjong / Mahjong Diamond 7 (Japan);MAME (Libretro);;1990;Dynax;Tabletop / Mahjong * Mature *;;;;;0;;;;;
yarunara;Mahjong Yarunara (Japan);MAME (Libretro);;1991;Dynax;Tabletop / Mahjong * Mature *;;;;;0;;;;;
yosimoto;Mahjong Yoshimoto Gekijou (Japan);MAME (Libretro);;1994;Nichibutsu / Yoshimoto Kougyou;Tabletop / Mahjong * Mature *;;;;;0;;;;;
yosimotm;Mahjong Yoshimoto Gekijou [BET] (Japan);MAME (Libretro);yosimoto;1994;Nichibutsu / Yoshimoto Kougyou;Tabletop / Mahjong * Mature *;;;;;0;;;;;
mjyuugi;Mahjong Yuugi (Japan set 1);MAME (Libretro);;1990;Visco;Tabletop / Mahjong * Mature *;;;;;0;;;;;
mjyuugia;Mahjong Yuugi (Japan set 2);MAME (Libretro);mjyuugi;1990;Visco;Tabletop / Mahjong * Mature *;;;;;0;;;;;
mjyougo;Mahjong-yougo no Kisotairyoku (Japan);MAME (Libretro);;1989;Home Data;Tabletop / Mahjong * Mature *;;;;;0;;;;;
korinai;Mahjong-zukino Korinai Menmen (Japan 880425);MAME (Libretro);;1988;Nichibutsu;Tabletop / Mahjong * Mature *;;;;;0;;;;;
korinaim;Mahjong-zukino Korinai Menmen [BET] (Japan 880920);MAME (Libretro);korinai;1988;Nichibutsu;Tabletop / Mahjong * Mature *;;;;;0;;;;;
mahoudai;Mahou Daisakusen (Japan);MAME (Libretro);sstriker;1993;Raizing (Able license);Shooter / Flying Vertical;;;;;0;;;;;
gunhohki;Mahou Keibitai Gun Hohki (Japan);MAME (Libretro);mysticri;1992;Irem;Shooter / Flying Horizontal;;;;;0;;;;;
maiko;Maikobana (Japan 900802);MAME (Libretro);;1990;Nichibutsu;Tabletop / Hanafuda * Mature *;;;;;0;;;;;
mmaiko;Maikobana [BET] (Japan 900911);MAME (Libretro);;1990;Nichibutsu;Tabletop / Hanafuda * Mature *;;;;;0;;;;;
mainsnk;Main Event (1984);MAME (Libretro);;1984;SNK;Sports / Boxing;;;;;0;;;;;
mstadium;Main Stadium (Japan);MAME (Libretro);bottom9;1989;Konami;Sports / Baseball;;;;;0;;;;;
mainline;Mainline Double Joker Poker;MAME (Libretro);;198?;Mainline London;Casino / Cards;;;;;0;;;;;
majest12;Majestic Twelve - The Space Invaders Part IV (Japan);MAME (Libretro);ssi;1990;Taito Corporation;Shooter / Gallery;;;;;0;;;;;
mhavocrv;Major Havoc (Return to Vax);MAME (Libretro);mhavoc;1983;Atari / JMA;Shooter / Misc.;;;;;0;;;;;
mhavocp;Major Havoc (prototype);MAME (Libretro);mhavoc;1983;Atari;Shooter / Misc.;;;;;0;;;;;
mhavoc2;Major Havoc (rev 2);MAME (Libretro);mhavoc;1983;Atari;Shooter / Misc.;;;;;0;;;;;
mhavoc;Major Havoc (rev 3);MAME (Libretro);;1983;Atari;Shooter / Misc.;;;;;0;;;;;
mjleague;Major League;MAME (Libretro);;1985;Sega;Sports / Baseball;;;;;0;;;;;
majorpkr;Major Poker (v2.0);MAME (Libretro);;1994;PAL System;Casino / Cards * Mature *;;;;;0;;;;;
majtitlej;Major Title (Japan);MAME (Libretro);majtitle;1990;Irem;Sports / Golf;;;;;0;;;;;
majtitle;Major Title (World);MAME (Libretro);;1990;Irem;Sports / Golf;;;;;0;;;;;
majtitl2j;Major Title 2 (Japan);MAME (Libretro);majtitl2;1992;Irem;Sports / Golf;;;;;0;;;;;
majtitl2;Major Title 2 (World);MAME (Libretro);;1992;Irem;Sports / Golf;;;;;0;;;;;
majuu;Majuu no Ohkoku;MAME (Libretro);devilw;1987;Konami;Shooter / Walking;;;;;0;;;;;
makaiden;Makai Densetsu (Japan);MAME (Libretro);lomakai;1988;Jaleco;Fighter / 2D;;;;;0;;;;;
makaimurc;Makai-Mura (Japan Revision C);MAME (Libretro);gng;1985;Capcom;Platform / Fighter Scrolling;;;;;0;;;;;
makaimurg;Makai-Mura (Japan Revision G);MAME (Libretro);gng;1985;Capcom;Platform / Fighter Scrolling;;;;;0;;;;;
makaimur;Makai-Mura (Japan);MAME (Libretro);gng;1985;Capcom;Platform / Fighter Scrolling;;;;;0;;;;;
makaijan;Makaijan [BET] (Japan);MAME (Libretro);;1987;Dynax;Tabletop / Mahjong;;;;;0;;;;;
maketrax;Make Trax (US set 1);MAME (Libretro);crush;1981;Alpha Denshi Co. / Kural (Williams license);Maze;;;;;0;;;;;
maketrxb;Make Trax (US set 2);MAME (Libretro);crush;1981;Alpha Denshi Co. / Kural (Williams license);Maze;;;;;0;;;;;
makyosen;Makyou Senshi (Japan);MAME (Libretro);gondo;1987;Data East Corporation;Shooter / Flying Vertical;;;;;0;;;;;
maletmad;Mallet Madness v2.1;MAME (Libretro);;1999;Hanaho Games;Shooter / Gun;;;;;0;;;;;
mangchi;Mang-Chi;MAME (Libretro);;2000;Afega;Puzzle / Match;;;;;0;;;;;
cmanhat;Manhattan (DECO Cassette);MAME (Libretro);;1981;Data East Corporation;Misc.;;;;;0;;;;;
manhatan;Manhattan 24 Bunsyo (Japan);MAME (Libretro);jailbrek;1986;Konami;Platform / Shooter Scrolling;;;;;0;;;;;
maniach;Mania Challenge (set 1);MAME (Libretro);;1986;Technos Japan (Taito America license);Sports / Wrestling;;;;;0;;;;;
maniach2;Mania Challenge (set 2);MAME (Libretro);maniach;1986;Technos Japan (Taito America license);Sports / Wrestling;;;;;0;;;;;
maniacsp;Maniac Square (prototype);MAME (Libretro);maniacsq;1996;Gaelco;Puzzle / Drop;;;;;0;;;;;
maniacsq;Maniac Square (unprotected);MAME (Libretro);;1996;Gaelco;Puzzle / Drop;;;;;0;;;;;
manybloc;Many Block;MAME (Libretro);;1991;Bee-Oh;Puzzle / Sliding;;;;;0;;;;;
mappyj;Mappy (Japan);MAME (Libretro);mappy;1983;Namco;Platform / Run Jump;;;;;0;;;;;
mappy;Mappy (US);MAME (Libretro);;1983;Namco;Platform / Run Jump;;;;;0;;;;;
marble;Marble Madness (set 1);MAME (Libretro);;1984;Atari Games;Maze;;;;;0;;;;;
marble2;Marble Madness (set 2);MAME (Libretro);marble;1984;Atari Games;Maze;;;;;0;;;;;
marble3;Marble Madness (set 3);MAME (Libretro);marble;1984;Atari Games;Maze;;;;;0;;;;;
marble4;Marble Madness (set 4);MAME (Libretro);marble;1984;Atari Games;Maze;;;;;0;;;;;
marble5;Marble Madness (set 5 - LSI Cartridge);MAME (Libretro);marble;1984;Atari Games;Maze;;;;;0;;;;;
mmaze;Marchen Maze (Japan);MAME (Libretro);;1988;Namco;Maze / Shooter Large;;;;;0;;;;;
marineb;Marine Boy;MAME (Libretro);;1982;Orca;Shooter / Flying;;;;;0;;;;;
marinedt;Marine Date;MAME (Libretro);;1981;Taito;Maze;;;;;0;;;;;
mariner;Mariner;MAME (Libretro);;1981;Amenip;Shooter / Misc. Horizontal;;;;;0;;;;;
marioj;Mario Bros. (Japan);MAME (Libretro);mario;1983;Nintendo;Platform / Run Jump;;;;;0;;;;;
mariobl;Mario Bros. (Japan, bootleg);MAME (Libretro);mario;1983;bootleg;Platform / Run Jump;;;;;0;;;;;
pc_mario;Mario Bros. (PlayChoice-10);MAME (Libretro);;1983;Nintendo;Platform / Run Jump;;;;;0;;;;;
marioe;Mario Bros. (US, Revision E);MAME (Libretro);mario;1983;Nintendo of America;Platform / Run Jump;;;;;0;;;;;
mario;Mario Bros. (US, Revision F);MAME (Libretro);;1983;Nintendo of America;Platform / Run Jump;;;;;0;;;;;
marioo;Mario Bros. (US, Unknown Rev);MAME (Libretro);mario;1983;Nintendo of America;Platform / Run Jump;;;;;0;;;;;
mt_mlh;Mario Lemieux Hockey (Mega-Tech);MAME (Libretro);;1991;Sega;Sports/Hockey;;;;;0;;;;;
pc_moglf;Mario's Open Golf (PlayChoice-10);MAME (Libretro);;1991;Nintendo;Sports / Golf;;;;;0;;;;;
markham;Markham;MAME (Libretro);;1983;Sun Electronics;Shooter / Flying Horizontal;;;;;0;;;;;
mars;Mars;MAME (Libretro);;1981;Artic;Shooter / Flying Horizontal;;;;;0;;;;;
mmatrixj;Mars Matrix Hyper Solid Shooting (Japan 000412);MAME (Libretro);mmatrix;2000;Takumi (Capcom license);Shooter / Flying Vertical;;;;;0;;;;;
mmatrixd;Mars Matrix Hyper Solid Shooting (USA 000412 Phoenix Edition) (bootleg);MAME (Libretro);mmatrix;2000;bootleg;Shooter / Flying Vertical;;;;;0;;;;;
mmatrix;Mars Matrix Hyper Solid Shooting (USA 000412);MAME (Libretro);;2000;Takumi (Capcom license);Shooter / Flying Vertical;;;;;0;;;;;
mtlchampa;Martial Champion (ver AAA);MAME (Libretro);mtlchamp;1993;Konami;Fighter / Versus;;;;;0;;;;;
mtlchamp1;Martial Champion (ver EAA);MAME (Libretro);mtlchamp;1993;Konami;Fighter / Versus;;;;;0;;;;;
mtlchamp;Martial Champion (ver EAB);MAME (Libretro);;1993;Konami;Fighter / Versus;;;;;0;;;;;
mtlchampj;Martial Champion (ver JAA);MAME (Libretro);mtlchamp;1993;Konami;Fighter / Versus;;;;;0;;;;;
mtlchampu1;Martial Champion (ver UAD);MAME (Libretro);mtlchamp;1993;Konami;Fighter / Versus;;;;;0;;;;;
mtlchampu;Martial Champion (ver UAE);MAME (Libretro);mtlchamp;1993;Konami;Fighter / Versus;;;;;0;;;;;
martmastc102;Martial Masters (ver. 102, 101, 101CN);MAME (Libretro);martmast;2001;IGS;Fighter / Versus;;;;;0;;;;;
martmastc;Martial Masters (ver. 104, 102, 101CN);MAME (Libretro);martmast;2001;IGS;Fighter / Versus;;;;;0;;;;;
martmast;Martial Masters (ver. 104, 102, 102US);MAME (Libretro);;2001;IGS;Fighter / Versus;;;;;0;;;;;
maruchan;Maru-Chan de Goo! (J 971216 V1.000);MAME (Libretro);;1997;Sega / Toyosuisan;Multiplay / Mini-Games;;;;;0;;;;;
marvlandj;Marvel Land (Japan);MAME (Libretro);marvland;1989;Namco;Platform / Fighter Scrolling;;;;;0;;;;;
marvland;Marvel Land (US);MAME (Libretro);;1989;Namco;Platform / Fighter Scrolling;;;;;0;;;;;
msha;Marvel Super Heroes (Asia 951024);MAME (Libretro);msh;1995;Capcom;Fighter / Versus;;;;;0;;;;;
mshb;Marvel Super Heroes (Brazil 951117);MAME (Libretro);msh;1995;Capcom;Fighter / Versus;;;;;0;;;;;
msh;Marvel Super Heroes (Euro 951024);MAME (Libretro);;1995;Capcom;Fighter / Versus;;;;;0;;;;;
mshh;Marvel Super Heroes (Hispanic 951117);MAME (Libretro);msh;1995;Capcom;Fighter / Versus;;;;;0;;;;;
mshjr1;Marvel Super Heroes (Japan 951024);MAME (Libretro);msh;1995;Capcom;Fighter / Versus;;;;;0;;;;;
mshj;Marvel Super Heroes (Japan 951117);MAME (Libretro);msh;1995;Capcom;Fighter / Versus;;;;;0;;;;;
mshud;Marvel Super Heroes (US 951024 Phoenix Edition) (bootleg);MAME (Libretro);msh;1995;bootleg;Fighter / Versus;;;;;0;;;;;
mshu;Marvel Super Heroes (USA 951024);MAME (Libretro);msh;1995;Capcom;Fighter / Versus;;;;;0;;;;;
mshvsfa1;Marvel Super Heroes Vs. Street Fighter (Asia 970620);MAME (Libretro);mshvsf;1997;Capcom;Fighter / Versus;;;;;0;;;;;
mshvsfa;Marvel Super Heroes Vs. Street Fighter (Asia 970625);MAME (Libretro);mshvsf;1997;Capcom;Fighter / Versus;;;;;0;;;;;
mshvsfb1;Marvel Super Heroes Vs. Street Fighter (Brazil 970625);MAME (Libretro);mshvsf;1997;Capcom;Fighter / Versus;;;;;0;;;;;
mshvsfb;Marvel Super Heroes Vs. Street Fighter (Brazil 970827);MAME (Libretro);mshvsf;1997;Capcom;Fighter / Versus;;;;;0;;;;;
mshvsf;Marvel Super Heroes Vs. Street Fighter (Euro 970625);MAME (Libretro);;1997;Capcom;Fighter / Versus;;;;;0;;;;;
mshvsfh;Marvel Super Heroes Vs. Street Fighter (Hispanic 970625);MAME (Libretro);mshvsf;1997;Capcom;Fighter / Versus;;;;;0;;;;;
mshvsfj2;Marvel Super Heroes Vs. Street Fighter (Japan 970625);MAME (Libretro);mshvsf;1997;Capcom;Fighter / Versus;;;;;0;;;;;
mshvsfj1;Marvel Super Heroes Vs. Street Fighter (Japan 970702);MAME (Libretro);mshvsf;1997;Capcom;Fighter / Versus;;;;;0;;;;;
mshvsfj;Marvel Super Heroes Vs. Street Fighter (Japan 970707);MAME (Libretro);mshvsf;1997;Capcom;Fighter / Versus;;;;;0;;;;;
mshvsfu1d;Marvel Super Heroes Vs. Street Fighter (USA 970625 Phoenix Edition) (bootleg);MAME (Libretro);mshvsf;1997;bootleg;Fighter / Versus;;;;;0;;;;;
mshvsfu1;Marvel Super Heroes Vs. Street Fighter (USA 970625);MAME (Libretro);mshvsf;1997;Capcom;Fighter / Versus;;;;;0;;;;;
mshvsfu;Marvel Super Heroes Vs. Street Fighter (USA 970827);MAME (Libretro);mshvsf;1997;Capcom;Fighter / Versus;;;;;0;;;;;
mvscar1;Marvel Vs. Capcom Clash of Super Heroes (Asia 980112);MAME (Libretro);mvsc;1998;Capcom;Fighter / Versus;;;;;0;;;;;
mvsca;Marvel Vs. Capcom Clash of Super Heroes (Asia 980123);MAME (Libretro);mvsc;1998;Capcom;Fighter / Versus;;;;;0;;;;;
mvscb;Marvel Vs. Capcom Clash of Super Heroes (Brazil 980123);MAME (Libretro);mvsc;1998;Capcom;Fighter / Versus;;;;;0;;;;;
mvscr1;Marvel Vs. Capcom Clash of Super Heroes (Euro 980112);MAME (Libretro);mvsc;1998;Capcom;Fighter / Versus;;;;;0;;;;;
mvsc;Marvel Vs. Capcom Clash of Super Heroes (Euro 980123);MAME (Libretro);;1998;Capcom;Fighter / Versus;;;;;0;;;;;
mvsch;Marvel Vs. Capcom Clash of Super Heroes (Hispanic 980123);MAME (Libretro);mvsc;1998;Capcom;Fighter / Versus;;;;;0;;;;;
mvscjr1;Marvel Vs. Capcom Clash of Super Heroes (Japan 980112);MAME (Libretro);mvsc;1998;Capcom;Fighter / Versus;;;;;0;;;;;
mvscj;Marvel Vs. Capcom Clash of Super Heroes (Japan 980123);MAME (Libretro);mvsc;1998;Capcom;Fighter / Versus;;;;;0;;;;;
mvscjsing;Marvel Vs. Capcom Clash of Super Heroes (Japan 980123) (Single PCB);MAME (Libretro);mvsc;1998;Capcom;Fighter / Versus;;;;;0;;;;;
mvscur1;Marvel Vs. Capcom Clash of Super Heroes (USA 971222);MAME (Libretro);mvsc;1998;Capcom;Fighter / Versus;;;;;0;;;;;
mvscud;Marvel Vs. Capcom Clash of Super Heroes (USA 980123 Phoenix Edition) (bootleg);MAME (Libretro);mvsc;1998;bootleg;Fighter / Versus;;;;;0;;;;;
mvscu;Marvel Vs. Capcom Clash of Super Heroes (USA 980123);MAME (Libretro);mvsc;1998;Capcom;Fighter / Versus;;;;;0;;;;;
